account_id,contract_tier,contract_duration_months,tenure_months,monthly_recurring_revenue,licensed_seats,active_users_last_30d,seat_utilization_ratio,login_frequency_last_30d,login_decay_ratio,feature_adoption_score,support_tickets_last_90d,p1_tickets_last_30d,ticket_escalation_velocity,csm_touchpoints_last_90d,billing_overdue_days,nps_score,churn
ACC-17327,SMB,12,8,942.43,10,8,0.8,19.32,1.3864,0.4154,4,0,0.0001,5,0,,0
ACC-17328,Enterprise,24,28,35046.88,959,730,0.7612,27.38,1.2637,0.4515,3,1,2.9998,8,0,69.0,0
ACC-17329,Mid-Market,12,15,8504.09,105,92,0.8762,6.6,0.9008,0.6997,5,0,0.0001,7,0,,0
ACC-17330,Mid-Market,24,10,4408.94,48,44,0.9167,15.87,1.3193,0.6439,3,0,0.0001,4,0,20.0,0
ACC-17331,SMB,24,8,1311.04,24,17,0.7083,21.04,0.9704,0.7308,6,0,0.0,1,0,60.0,0
ACC-17332,SMB,12,24,492.34,27,14,0.5185,19.4,1.5157,0.8172,1,0,0.0003,7,0,30.0,0
ACC-17333,Mid-Market,36,2,9132.17,123,81,0.6585,10.86,0.8307,0.5925,6,2,2.9999,4,0,6.0,1
ACC-17334,Mid-Market,12,19,4814.24,74,53,0.7162,9.46,1.1168,0.7018,2,0,0.0001,2,0,22.0,0
ACC-17335,Mid-Market,36,12,2745.92,96,90,0.9375,19.29,0.9443,0.945,10,0,0.0,3,0,6.0,0
ACC-17336,Enterprise,12,30,23439.82,242,224,0.9256,7.02,0.8155,0.5233,4,0,0.0001,6,0,,0
ACC-17337,Mid-Market,12,51,3573.11,123,80,0.6504,5.61,0.5858,0.9108,2,0,0.0001,9,0,,0
ACC-17338,SMB,12,10,2124.35,29,18,0.6207,15.94,0.9409,0.3626,3,0,0.0001,4,0,80.0,0
ACC-17339,Mid-Market,12,28,8035.51,83,76,0.9157,9.64,0.9274,0.5123,5,1,1.8,6,0,,0
ACC-17340,SMB,24,20,1268.24,30,24,0.8,7.14,1.1809,0.8112,9,1,1.0,5,0,-5.0,0
ACC-17341,Mid-Market,24,18,9816.86,82,65,0.7927,7.75,0.4905,0.5429,1,0,0.0003,10,0,-11.0,0
ACC-17342,SMB,24,6,2152.14,6,5,0.8333,21.73,1.4483,0.9105,3,1,2.9998,0,0,10.0,0
ACC-17343,Mid-Market,12,11,2995.97,51,36,0.7059,3.87,0.9015,0.5892,7,0,0.0,4,0,,0
ACC-17344,Mid-Market,12,27,3338.89,93,81,0.871,28.55,0.8841,0.5485,7,2,2.5714,6,0,,0
ACC-17345,Mid-Market,24,32,4428.24,71,40,0.5634,23.02,1.4272,0.5182,3,0,0.0001,4,0,20.0,0
ACC-17346,Mid-Market,12,38,5374.62,92,66,0.7174,29.39,1.0222,0.8178,4,2,4.4997,5,0,11.0,1
ACC-17347,Mid-Market,24,11,4397.81,63,51,0.8095,16.09,0.9093,0.7985,2,0,0.0001,2,0,75.0,0
ACC-17348,SMB,24,21,1413.56,27,19,0.7037,16.94,1.1655,0.6581,5,1,1.8,5,0,73.0,0
ACC-17349,SMB,12,12,1393.17,13,6,0.4615,6.9,0.8367,0.8865,4,1,2.2499,4,0,66.0,0
ACC-17350,Mid-Market,24,18,4871.54,129,108,0.8372,11.15,1.1472,0.4484,2,0,0.0001,8,0,32.0,0
ACC-17351,Enterprise,24,21,38481.62,122,55,0.4508,13.43,0.9857,0.9264,4,2,4.4997,5,0,45.0,0
ACC-17352,Mid-Market,24,12,2738.39,45,43,0.9556,18.44,0.7636,0.7896,2,0,0.0001,5,4,20.0,0
ACC-17353,Mid-Market,12,22,2870.82,39,34,0.8718,13.72,0.8808,0.4944,5,1,1.8,6,0,,0
ACC-17354,Enterprise,12,14,12283.06,357,317,0.888,6.62,0.7496,0.7934,2,0,0.0001,3,0,,0
ACC-17355,SMB,12,16,928.77,5,4,0.8,8.27,0.9811,0.3759,0,0,1.0,6,0,,0
ACC-17356,SMB,12,6,1136.55,23,21,0.913,14.61,0.7619,0.2446,1,0,0.0003,3,0,,0
ACC-17357,SMB,12,11,640.95,9,8,0.8889,9.73,0.7902,0.5789,2,2,8.9988,2,0,42.0,1
ACC-17358,Enterprise,24,11,39751.83,886,684,0.772,21.52,1.4469,0.6275,7,0,0.0,6,0,23.0,0
ACC-17359,SMB,24,53,1398.52,29,22,0.7586,24.4,1.3269,0.9344,5,2,3.5998,2,0,-14.0,1
ACC-17360,SMB,24,10,2140.26,11,6,0.5455,6.04,0.9057,0.8417,6,0,0.0,3,0,-12.0,0
ACC-17361,Mid-Market,12,15,9267.22,44,38,0.8636,8.58,1.2709,0.7938,3,1,2.9998,4,0,42.0,0
ACC-17362,Mid-Market,36,10,9530.31,66,28,0.4242,20.79,0.9474,0.7397,4,0,0.0001,4,0,,0
ACC-17363,SMB,12,14,2023.17,28,22,0.7857,15.72,0.8895,0.5449,2,2,8.9988,4,0,99.0,1
ACC-17364,Mid-Market,24,17,2831.63,60,53,0.8833,18.65,1.9997,0.7124,3,1,2.9998,4,0,6.0,0
ACC-17365,Mid-Market,36,9,6242.22,36,31,0.8611,13.73,0.8219,0.9302,6,0,0.0,6,0,80.0,0
ACC-17366,Mid-Market,24,26,2218.63,141,104,0.7376,8.1,1.2962,0.7873,3,3,8.9992,3,16,,1
ACC-17367,Mid-Market,36,9,7675.05,67,47,0.7015,22.64,1.0088,0.7948,3,1,2.9998,3,8,16.0,0
ACC-17368,Enterprise,24,6,39733.53,748,578,0.7727,10.98,0.7543,0.6919,5,2,3.5998,1,0,,1
ACC-17369,SMB,12,16,1895.82,34,31,0.9118,3.91,1.2138,0.8734,4,0,0.0001,3,0,28.0,0
ACC-17370,SMB,12,43,2340.07,21,18,0.8571,14.63,1.7629,0.672,1,0,0.0003,5,4,20.0,0
ACC-17371,Mid-Market,12,4,8886.24,100,86,0.86,23.34,1.0174,0.9004,0,1,30001.0,9,0,13.0,0
ACC-17372,Enterprise,12,7,38690.42,607,506,0.8336,10.61,1.1224,0.7026,4,0,0.0001,2,0,22.0,0
ACC-17373,Mid-Market,24,25,8196.27,92,80,0.8696,8.22,1.0165,0.9294,4,1,2.2499,7,12,,0
ACC-17374,Enterprise,12,10,31290.61,505,327,0.6475,16.7,1.5132,0.2719,6,0,0.0,5,0,25.0,0
ACC-17375,Enterprise,24,18,27387.51,706,545,0.772,13.68,0.8219,0.6603,4,1,2.2499,4,0,23.0,0
ACC-17376,Mid-Market,12,29,4109.63,127,114,0.8976,9.93,1.0651,0.5613,3,0,0.0001,3,0,70.0,0
ACC-17377,Mid-Market,12,24,5645.28,107,86,0.8037,11.2,1.0362,0.8441,4,0,0.0001,9,0,55.0,0
ACC-17378,Mid-Market,36,17,9518.74,36,31,0.8611,11.34,1.8742,0.4235,3,1,2.9998,7,0,57.0,0
ACC-17379,Enterprise,12,17,43141.61,983,767,0.7803,10.72,1.3834,0.8581,0,0,1.0,4,0,40.0,0
ACC-17380,Mid-Market,24,17,5385.92,39,20,0.5128,20.81,1.0724,0.5386,5,0,0.0001,5,0,,0
ACC-17381,Enterprise,24,19,16202.15,998,763,0.7645,11.89,0.7025,0.4971,4,0,0.0001,4,0,,0
ACC-17382,SMB,12,33,2061.96,9,8,0.8889,17.72,0.9695,0.5099,2,1,4.4995,3,0,23.0,0
ACC-17383,Mid-Market,12,8,4737.89,41,31,0.7561,4.36,0.8227,0.7592,1,0,0.0003,6,0,,0
ACC-17384,SMB,12,7,2183.83,21,12,0.5714,14.44,0.7943,0.5257,1,0,0.0003,2,0,2.0,0
ACC-17385,Mid-Market,24,22,8879.71,93,82,0.8817,17.77,0.9464,0.5573,7,2,2.5714,8,0,2.0,0
ACC-17386,Enterprise,24,10,18263.84,127,101,0.7953,8.12,1.0188,0.7435,4,0,0.0001,7,0,,0
ACC-17387,SMB,12,6,1937.08,22,16,0.7273,10.08,1.2023,0.6554,3,1,2.9998,2,0,51.0,0
ACC-17388,Mid-Market,24,37,7015.26,138,102,0.7391,11.56,0.9184,0.6345,3,1,2.9998,2,0,75.0,0
ACC-17389,Mid-Market,12,18,5637.98,66,56,0.8485,21.37,1.3935,0.5995,3,0,0.0001,4,0,,0
ACC-17390,Mid-Market,24,39,7567.57,132,89,0.6742,13.46,0.9784,0.7466,3,0,0.0001,4,0,,0
ACC-17391,Enterprise,24,24,44053.54,500,240,0.48,13.5,1.0564,0.6093,3,0,0.0001,5,0,2.0,0
ACC-17392,SMB,24,13,1989.16,23,18,0.7826,11.65,0.7133,0.6186,2,1,4.4995,2,0,9.0,0
ACC-17393,Mid-Market,24,16,8583.35,34,22,0.6471,9.53,1.1618,0.3584,7,0,0.0,5,0,100.0,0
ACC-17394,Mid-Market,12,28,8462.07,138,110,0.7971,15.74,1.0799,0.4462,1,0,0.0003,2,0,24.0,0
ACC-17395,Enterprise,36,6,29161.49,784,668,0.852,19.54,0.7701,0.8074,3,0,0.0001,5,8,,0
ACC-17396,Enterprise,12,29,39073.89,560,321,0.5732,22.26,1.1971,0.4895,1,1,8.9976,2,0,14.0,0
ACC-17397,SMB,24,16,539.93,9,8,0.8889,18.64,0.9666,0.7619,1,0,0.0003,3,0,19.0,0
ACC-17398,SMB,12,14,1196.18,24,16,0.6667,9.75,0.9033,0.8965,2,0,0.0001,4,0,5.0,0
ACC-17399,Mid-Market,36,49,2218.91,71,61,0.8592,10.72,1.0568,0.6092,2,0,0.0001,1,0,55.0,0
ACC-17400,Enterprise,24,33,19496.33,297,174,0.5859,16.57,1.0945,0.7114,7,1,1.2857,5,0,,0
ACC-17401,SMB,24,9,476.03,19,10,0.5263,13.53,0.8003,0.7299,6,0,0.0,1,16,2.0,0
ACC-17402,Mid-Market,12,19,4774.02,31,25,0.8065,17.84,0.7143,0.6946,3,1,2.9998,2,0,41.0,0
ACC-17403,Mid-Market,24,9,3517.38,83,46,0.5542,7.78,0.6006,0.6619,4,0,0.0001,1,0,4.0,0
ACC-17404,Mid-Market,24,21,6585.14,59,48,0.8136,16.08,1.462,0.8611,4,0,0.0001,7,0,4.0,0
ACC-17405,Mid-Market,24,44,5830.63,33,28,0.8485,8.33,0.7591,0.7473,3,0,0.0001,1,0,98.0,0
ACC-17406,SMB,12,37,1228.44,29,16,0.5517,7.38,1.1008,0.47,2,0,0.0001,2,0,,0
ACC-17407,SMB,12,21,1167.87,33,25,0.7576,30.23,0.8637,0.4901,2,2,8.9988,7,0,35.0,1
ACC-17408,Enterprise,12,19,42289.25,344,177,0.5145,2.86,0.8107,0.6719,6,0,0.0,1,0,38.0,0
ACC-17409,Mid-Market,12,15,4693.1,132,108,0.8182,25.59,0.8748,0.8234,5,0,0.0001,2,0,,0
ACC-17410,Mid-Market,12,46,5236.64,65,32,0.4923,21.12,0.8855,0.2342,5,0,0.0001,3,8,-18.0,0
ACC-17411,Mid-Market,12,26,3562.8,77,68,0.8831,16.11,1.2169,0.5029,5,0,0.0001,7,8,22.0,0
ACC-17412,Mid-Market,12,12,6592.44,31,13,0.4194,21.45,0.9403,0.7465,4,0,0.0001,6,0,14.0,0
ACC-17413,SMB,12,17,2287.39,20,15,0.75,7.08,1.165,0.7627,6,0,0.0,6,0,28.0,0
ACC-17414,Mid-Market,12,18,3569.34,133,102,0.7669,5.45,1.4036,0.8729,6,2,2.9999,5,0,14.0,1
ACC-17415,Mid-Market,36,10,5911.36,141,98,0.695,4.34,0.9858,0.565,4,0,0.0001,6,0,59.0,0
ACC-17416,Mid-Market,12,18,3565.56,64,46,0.7188,13.5,1.2073,0.582,2,1,4.4995,3,0,26.0,0
ACC-17417,Enterprise,12,22,38577.95,831,805,0.9687,14.02,0.6095,0.8651,5,0,0.0001,5,0,27.0,0
ACC-17418,Enterprise,12,9,42884.36,693,498,0.7186,22.73,0.6586,0.8141,3,0,0.0001,2,0,81.0,0
ACC-17419,SMB,24,29,999.51,10,6,0.6,17.35,1.2588,0.711,5,0,0.0001,7,0,32.0,0
ACC-17420,Enterprise,36,11,31536.06,553,380,0.6872,10.11,0.7388,0.5464,4,0,0.0001,6,0,,0
ACC-17421,SMB,12,13,1625.6,20,16,0.8,5.34,1.2138,0.922,4,0,0.0001,2,0,31.0,0
ACC-17422,Mid-Market,12,11,3933.5,33,28,0.8485,16.15,1.0989,0.8474,1,1,8.9976,8,0,,0
ACC-17423,Mid-Market,36,9,4986.88,60,51,0.85,15.89,1.1117,0.6911,3,0,0.0001,2,0,,0
ACC-17424,Mid-Market,12,32,9617.08,147,85,0.5782,9.26,1.0168,0.5031,4,0,0.0001,6,0,47.0,0
ACC-17425,Mid-Market,12,35,2888.52,127,94,0.7402,13.12,0.8141,0.6504,3,0,0.0001,0,0,-3.0,0
ACC-17426,Enterprise,12,11,44209.38,371,239,0.6442,7.57,3.3207,0.5581,4,0,0.0001,5,0,28.0,0
ACC-17427,Mid-Market,12,30,8783.65,36,34,0.9444,8.9,1.0075,0.6972,5,0,0.0001,7,0,57.0,0
ACC-17428,SMB,36,6,1011.96,5,2,0.4,11.61,0.9118,0.8713,9,0,0.0,6,0,,0
ACC-17429,SMB,12,14,1801.42,8,4,0.5,11.84,1.0461,0.6531,4,0,0.0001,6,0,1.0,0
ACC-17430,Mid-Market,36,7,9867.09,132,116,0.8788,20.52,0.7565,0.6363,4,0,0.0001,4,0,9.0,0
ACC-17431,Mid-Market,36,48,7566.24,69,64,0.9275,23.39,1.1279,0.6045,0,1,30001.0,3,4,54.0,0
ACC-17432,Enterprise,24,33,37705.98,562,456,0.8114,20.36,1.1876,0.8009,0,1,30001.0,2,0,36.0,0
ACC-17433,Mid-Market,12,5,3321.86,111,67,0.6036,9.14,1.2822,0.8769,6,1,1.5,10,16,11.0,0
ACC-17434,Enterprise,12,10,34451.01,122,90,0.7377,4.89,1.001,0.7011,5,0,0.0001,5,0,-5.0,0
ACC-17435,SMB,12,14,2449.94,8,6,0.75,7.14,1.0176,0.7266,7,1,1.2857,6,0,-14.0,0
ACC-17436,Mid-Market,12,16,2320.56,61,44,0.7213,8.5,0.9236,0.4787,2,0,0.0001,12,0,29.0,0
ACC-17437,Mid-Market,24,7,8314.35,55,44,0.8,16.28,0.8574,0.6517,5,1,1.8,4,0,50.0,0
ACC-17438,Mid-Market,12,25,4633.19,114,96,0.8421,15.31,1.0132,0.5279,2,0,0.0001,3,0,-0.0,0
ACC-17439,Enterprise,36,30,18666.47,728,575,0.7898,13.18,0.9552,0.534,3,1,2.9998,3,0,23.0,0
ACC-17440,Mid-Market,12,20,6147.97,125,122,0.976,9.98,0.8788,0.7392,4,1,2.2499,4,0,27.0,0
ACC-17441,Enterprise,24,19,37372.88,240,190,0.7917,9.5,0.6387,0.3636,5,0,0.0001,1,0,,0
ACC-17442,Enterprise,24,11,30608.32,866,696,0.8037,9.84,0.9926,0.1503,2,0,0.0001,1,0,,0
ACC-17443,Mid-Market,12,14,6334.23,78,23,0.2949,33.8,0.7416,0.5815,3,0,0.0001,6,0,,0
ACC-17444,Mid-Market,12,19,8898.05,43,32,0.7442,12.14,0.6802,0.6318,3,0,0.0001,3,0,,0
ACC-17445,SMB,12,20,2004.66,18,10,0.5556,9.93,0.7277,0.7168,6,0,0.0,2,0,4.0,0
ACC-17446,Mid-Market,12,16,4687.08,121,74,0.6116,10.04,0.6496,0.6596,3,0,0.0001,4,0,26.0,0
ACC-17447,Mid-Market,12,29,9136.42,32,17,0.5312,17.66,0.9953,0.5689,3,0,0.0001,4,0,36.0,0
ACC-17448,SMB,12,22,1121.53,23,16,0.6957,24.15,0.6453,0.6224,4,0,0.0001,4,0,81.0,0
ACC-17449,Enterprise,12,30,26219.79,559,415,0.7424,18.84,1.6394,0.5364,2,2,8.9988,2,0,32.0,1
ACC-17450,Mid-Market,36,18,4163.39,39,34,0.8718,5.07,0.6358,0.8998,3,0,0.0001,1,0,58.0,0
ACC-17451,Mid-Market,12,17,7432.02,118,68,0.5763,13.22,1.0383,0.5223,4,0,0.0001,4,0,39.0,0
ACC-17452,Mid-Market,12,27,4494.63,88,69,0.7841,7.38,0.8892,0.7063,2,0,0.0001,4,0,47.0,0
ACC-17453,Mid-Market,12,9,6841.24,131,79,0.6031,28.44,1.1827,0.7237,0,0,1.0,1,0,43.0,0
ACC-17454,SMB,12,60,872.21,24,21,0.875,10.92,1.1635,0.86,2,0,0.0001,3,0,,0
ACC-17455,SMB,12,11,1857.08,20,15,0.75,10.67,0.9228,0.6348,9,0,0.0,4,0,49.0,0
ACC-17456,Mid-Market,36,10,7563.98,118,90,0.7627,9.53,1.2066,0.7459,3,0,0.0001,2,0,18.0,0
ACC-17457,Mid-Market,12,29,5106.98,61,52,0.8525,4.46,1.183,0.9361,1,0,0.0003,7,0,84.0,0
ACC-17458,Mid-Market,12,23,8577.18,36,20,0.5556,5.87,0.9862,0.9205,4,1,2.2499,3,0,,0
ACC-17459,Mid-Market,12,25,4118.15,100,57,0.57,16.3,0.9075,0.5043,4,3,6.7496,3,0,7.0,1
ACC-17460,Mid-Market,12,18,7005.76,53,49,0.9245,7.41,1.0617,0.7412,8,0,0.0,3,0,67.0,0
ACC-17461,Mid-Market,12,9,8807.15,137,95,0.6934,14.88,1.5276,0.8699,5,0,0.0001,1,0,64.0,0
ACC-17462,SMB,24,40,543.5,22,20,0.9091,18.29,1.0026,0.5602,2,1,4.4995,2,0,25.0,0
ACC-17463,Mid-Market,12,29,6990.19,130,114,0.8769,9.13,1.1552,0.8351,4,0,0.0001,4,0,71.0,0
ACC-17464,Mid-Market,12,12,7525.04,75,56,0.7467,30.3,1.3032,0.7103,6,0,0.0,7,0,41.0,0
ACC-17465,Mid-Market,24,27,9144.98,118,79,0.6695,10.53,0.8896,0.5804,2,1,4.4995,3,0,,0
ACC-17466,SMB,12,12,1756.0,32,26,0.8125,8.53,0.9991,0.6038,4,1,2.2499,1,0,51.0,1
ACC-17467,SMB,12,13,1623.88,33,29,0.8788,5.62,0.8557,0.6733,5,0,0.0001,2,0,17.0,0
ACC-17468,Mid-Market,36,14,6434.47,84,73,0.869,19.54,1.1277,0.9203,1,0,0.0003,2,0,23.0,0
ACC-17469,Mid-Market,12,11,6873.4,63,32,0.5079,12.71,1.7638,0.7043,3,0,0.0001,3,0,-35.0,0
ACC-17470,SMB,24,18,2335.84,34,24,0.7059,14.98,0.7836,0.7794,3,1,2.9998,4,0,,0
ACC-17471,Enterprise,12,29,16685.1,774,636,0.8217,11.3,1.307,0.7442,5,1,1.8,2,0,68.0,0
ACC-17472,SMB,12,22,1663.94,13,9,0.6923,9.97,1.4396,0.6238,9,0,0.0,2,0,36.0,0
ACC-17473,Mid-Market,12,25,3465.84,115,47,0.4087,24.09,1.1949,0.3571,4,1,2.2499,6,0,,0
ACC-17474,Mid-Market,12,19,9093.82,120,92,0.7667,11.02,0.8954,0.6392,6,1,1.5,1,0,53.0,0
ACC-17475,Mid-Market,12,4,5538.72,119,98,0.8235,7.71,1.0896,0.8986,2,0,0.0001,7,0,51.0,0
ACC-17476,SMB,12,54,499.64,20,14,0.7,31.94,0.8391,0.6705,7,1,1.2857,3,24,14.0,1
ACC-17477,Enterprise,24,32,16031.08,374,171,0.4572,8.03,0.9413,0.8567,6,0,0.0,3,0,37.0,0
ACC-17478,SMB,24,20,1920.23,21,20,0.9524,3.23,1.0867,0.6393,3,0,0.0001,6,0,77.0,0
ACC-17479,Mid-Market,12,8,9683.77,31,27,0.871,12.57,1.1442,0.9034,5,1,1.8,4,0,76.0,0
ACC-17480,Mid-Market,24,24,9876.31,84,63,0.75,22.21,0.8952,0.7501,4,0,0.0001,3,0,-15.0,0
ACC-17481,Enterprise,24,17,14478.67,595,294,0.4941,13.3,0.75,0.8434,5,0,0.0001,3,0,19.0,0
ACC-17482,Mid-Market,24,19,3508.59,113,83,0.7345,16.75,0.8076,0.7848,2,0,0.0001,1,0,,0
ACC-17483,Mid-Market,12,28,7738.19,121,87,0.719,14.41,0.8142,0.515,5,0,0.0001,3,0,49.0,0
ACC-17484,Mid-Market,24,21,6746.17,90,75,0.8333,13.44,0.6962,0.8717,9,1,1.0,2,0,58.0,0
ACC-17485,SMB,12,35,2425.77,5,4,0.8,8.69,1.3895,0.4933,2,0,0.0001,4,0,48.0,0
ACC-17486,Mid-Market,12,13,2523.32,47,39,0.8298,10.05,0.9866,0.388,3,0,0.0001,1,0,61.0,0
ACC-17487,SMB,12,6,1405.07,14,5,0.3571,5.9,0.8297,0.4911,4,0,0.0001,1,0,-8.0,0
ACC-17488,Mid-Market,24,16,5830.75,46,34,0.7391,13.05,0.7863,0.8669,5,0,0.0001,4,0,,0
ACC-17489,SMB,36,13,828.99,15,13,0.8667,11.14,1.1756,0.672,2,0,0.0001,3,0,17.0,0
ACC-17490,Enterprise,36,22,38086.62,444,324,0.7297,15.33,0.9292,0.5152,5,1,1.8,7,0,,0
ACC-17491,Mid-Market,12,10,9503.43,49,26,0.5306,14.5,0.822,0.5154,4,0,0.0001,5,0,26.0,0
ACC-17492,Mid-Market,36,13,4393.48,104,89,0.8558,34.21,1.4391,0.76,2,0,0.0001,9,0,,0
ACC-17493,Mid-Market,12,23,9751.94,148,106,0.7162,11.85,0.7748,0.6381,2,0,0.0001,3,0,47.0,0
ACC-17494,SMB,12,15,2080.16,17,10,0.5882,10.72,0.7691,0.9579,0,0,1.0,4,0,,0
ACC-17495,Enterprise,12,30,44270.31,339,208,0.6136,9.17,2.0061,0.7131,4,0,0.0001,2,0,65.0,0
ACC-17496,Enterprise,12,10,16803.56,505,468,0.9267,20.46,0.7939,0.7278,5,1,1.8,2,0,,0
ACC-17497,SMB,24,8,1960.09,22,18,0.8182,21.64,0.6492,0.6037,0,0,1.0,6,0,38.0,0
ACC-17498,Mid-Market,12,24,5140.7,134,88,0.6567,6.51,1.0397,0.734,4,0,0.0001,2,0,,0
ACC-17499,SMB,36,7,1585.63,26,20,0.7692,22.27,0.9435,0.4618,7,0,0.0,2,0,0.0,0
ACC-17500,Mid-Market,12,5,9034.69,55,47,0.8545,34.56,1.3536,0.5758,6,0,0.0,2,0,77.0,0
ACC-17501,SMB,12,8,1601.72,34,32,0.9412,26.58,0.8211,0.6482,3,0,0.0001,6,0,,0
ACC-17502,Enterprise,36,31,16616.87,461,306,0.6638,20.61,0.8874,0.7683,7,0,0.0,5,0,-7.0,0
ACC-17503,Enterprise,12,12,24475.38,816,621,0.761,8.98,0.9917,0.5145,3,0,0.0001,6,0,39.0,0
ACC-17504,Mid-Market,24,13,5702.29,148,89,0.6014,17.15,1.22,0.5289,4,2,4.4997,8,0,-19.0,1
ACC-17505,SMB,24,25,2125.41,17,17,1.0,13.62,0.9512,0.4904,4,1,2.2499,4,0,40.0,0
ACC-17506,Mid-Market,12,28,7080.98,110,68,0.6182,17.08,1.0336,0.6786,3,0,0.0001,4,0,28.0,0
ACC-17507,Mid-Market,24,26,2154.97,119,82,0.6891,16.59,1.0354,0.4445,6,2,2.9999,3,0,,1
ACC-17508,Mid-Market,12,24,7390.9,74,43,0.5811,4.83,1.2315,0.7579,6,0,0.0,4,0,,0
ACC-17509,SMB,24,11,1331.73,16,13,0.8125,11.77,1.458,0.7814,5,0,0.0001,5,0,16.0,0
ACC-17510,SMB,12,18,1143.28,16,14,0.875,14.46,0.6051,0.4522,4,0,0.0001,5,0,,0
ACC-17511,SMB,12,7,584.79,14,13,0.9286,7.08,1.2781,0.3032,3,1,2.9998,8,4,39.0,0
ACC-17512,Enterprise,12,14,24802.35,288,138,0.4792,7.76,1.1403,0.5044,6,2,2.9999,6,0,,1
ACC-17513,Enterprise,12,5,10292.43,632,510,0.807,10.02,0.7917,0.7733,2,0,0.0001,1,0,3.0,0
ACC-17514,Mid-Market,24,30,3443.8,120,66,0.55,10.02,0.7462,0.2311,2,2,8.9988,4,16,8.0,1
ACC-17515,SMB,36,13,814.62,11,9,0.8182,4.94,1.1448,0.4838,4,0,0.0001,6,0,,0
ACC-17516,Mid-Market,24,18,4841.22,90,59,0.6556,20.96,0.6816,0.5412,6,0,0.0,4,0,,0
ACC-17517,Mid-Market,12,12,3398.55,76,22,0.2895,7.45,0.844,0.7613,1,0,0.0003,6,0,9.0,0
ACC-17518,SMB,36,32,1659.86,30,28,0.9333,14.6,1.2565,0.7923,4,0,0.0001,4,0,21.0,0
ACC-17519,Enterprise,12,7,21280.28,547,524,0.958,9.17,0.8438,0.6849,4,0,0.0001,7,0,,0
ACC-17520,Mid-Market,24,8,9272.75,110,100,0.9091,4.91,0.7487,0.9306,6,0,0.0,6,4,71.0,0
ACC-17521,Mid-Market,24,17,3251.75,141,85,0.6028,15.55,0.8923,0.6499,4,0,0.0001,4,0,46.0,0
ACC-17522,Mid-Market,12,18,8212.41,62,38,0.6129,7.23,0.8469,0.8213,6,1,1.5,3,0,54.0,0
ACC-17523,SMB,24,30,2255.0,17,15,0.8824,5.3,1.2527,0.6525,2,0,0.0001,0,0,52.0,0
ACC-17524,Mid-Market,12,20,4569.82,134,93,0.694,14.68,0.6309,0.6638,5,0,0.0001,3,0,,0
ACC-17525,Mid-Market,24,18,9652.18,94,74,0.7872,16.84,1.5745,0.7573,4,0,0.0001,5,0,,0
ACC-17526,Mid-Market,24,11,6825.25,124,75,0.6048,5.59,0.9847,0.5685,4,0,0.0001,5,0,40.0,0
ACC-17527,Mid-Market,36,32,9482.04,138,104,0.7536,9.1,1.1738,0.9122,3,1,2.9998,9,32,17.0,0
ACC-17528,Mid-Market,24,15,4648.92,69,53,0.7681,23.16,0.8323,0.7675,1,0,0.0003,2,0,5.0,0
ACC-17529,Mid-Market,12,11,2887.4,50,25,0.5,32.7,1.2423,0.744,5,0,0.0001,2,8,,0
ACC-17530,Enterprise,24,10,37932.64,772,493,0.6386,13.46,0.665,0.7753,5,1,1.8,5,0,,0
ACC-17531,Enterprise,12,18,42442.21,653,285,0.4364,12.62,1.2147,0.5644,1,0,0.0003,4,0,,0
ACC-17532,Mid-Market,12,7,7589.47,30,16,0.5333,16.82,0.7817,0.8901,5,1,1.8,4,0,58.0,0
ACC-17533,Mid-Market,36,7,3640.8,109,101,0.9266,15.73,0.9087,0.7259,2,0,0.0001,4,0,,0
ACC-17534,SMB,36,7,1984.84,19,15,0.7895,8.43,0.8047,0.7165,4,0,0.0001,10,0,38.0,0
ACC-17535,SMB,24,42,1239.32,30,23,0.7667,25.18,0.8297,0.7662,5,0,0.0001,3,0,73.0,0
ACC-17536,SMB,12,36,1417.6,29,24,0.8276,15.37,0.9429,0.7838,2,0,0.0001,2,0,73.0,0
ACC-17537,Mid-Market,24,10,3587.44,117,98,0.8376,14.18,1.4418,0.6367,3,1,2.9998,4,0,,0
ACC-17538,Mid-Market,36,20,3173.36,74,57,0.7703,12.38,0.9734,0.5691,4,1,2.2499,5,0,6.0,0
ACC-17539,Mid-Market,12,25,3664.58,90,57,0.6333,16.05,1.343,0.8471,3,0,0.0001,9,0,,0
ACC-17540,Enterprise,12,21,27107.27,972,574,0.5905,12.36,1.1105,0.8615,5,2,3.5998,5,0,,1
ACC-17541,Enterprise,24,8,26945.02,967,622,0.6432,9.32,1.009,0.6236,4,0,0.0001,6,0,,0
ACC-17542,Mid-Market,24,10,8547.22,80,56,0.7,8.74,0.8224,0.694,3,1,2.9998,5,0,91.0,0
ACC-17543,SMB,36,20,659.1,33,27,0.8182,30.95,1.0241,0.6736,4,0,0.0001,3,0,27.0,0
ACC-17544,Enterprise,12,7,24497.89,681,492,0.7225,8.89,0.6779,0.8732,3,0,0.0001,6,0,65.0,0
ACC-17545,Enterprise,24,31,32063.59,906,765,0.8444,7.96,1.0179,0.3781,2,1,4.4995,4,0,44.0,0
ACC-17546,SMB,24,8,486.89,33,16,0.4848,29.08,1.0023,0.6767,4,1,2.2499,6,0,19.0,0
ACC-17547,Mid-Market,12,18,9450.58,33,22,0.6667,11.2,1.5349,0.4103,2,0,0.0001,6,0,45.0,0
